user_id,course_name
46575631.1625677903,powerpoint2013
46575631.1625677903,access2016
46575631.1625677903,powerpoint2016
25686026.1625678161,access2013
25686026.1625678161,access2010
2071939.1625678342,canva
2071939.1625678342,excel
2071939.1625678342,gmail
2071939.1625678342,internet-tips
2071939.1625678342,windowsbasics
2071939.1625678342,word2016
21977988.1625678655,computerbasics
21977988.1625678655,gmail
21977988.1625678655,googledriveanddocs
21977988.1625678655,googledocuments
16719904.162567953,coverletters
16719904.162567953,resumewriting
9351763.1625616000,internetbasics
42027583.1625682133,computerbasics
42027583.1625682133,basic-computer-skills
48228642.1625688472,computerbasics
48228642.1625688472,word2016
20699218.1625688899,excel
20699218.1625688899,powerpoint
7728306.162570032,powerpoint-tips
7728306.162570032,info
25109947.1625705055,computerbasics
25109947.1625705055,onedrive
25109947.1625705055,windowsbasics
25109947.1625705055,techsavvy
25109947.1625705055,osxbasics
25109947.1625705055,internetsafety
25109947.1625705055,pinterest
25109947.1625705055,search-better-2018
25109947.1625705055,useinformationcorrectly
15842813.162570884,chrome
15842813.162570884,jobsuccess
15842813.162570884,internetsafetyforkids
15842813.162570884,careerplanningandsalary
38566799.16257129,word
38566799.16257129,excel
48585520.1625717314,computerbasics
48585520.1625717314,internetbasics
48585520.1625717314,email101
48585520.1625717314,windowsbasics
48585520.1625717314,word
48585520.1625717314,excel
48585520.1625717314,powerpoint
48585520.1625717314,facebook101
43883634.1625719953,powerpoint-tips
43883634.1625719953,excel2013
54557258.16257241,word2016
54557258.16257241,excel2016
5050585.1625724599,word2016
5050585.1625724599,excel2016
25757251.1625734062,googleaccount
25757251.1625734062,photoshopbasics
21973456.1625736275,excelformulas
21973456.1625736275,excel2013
30012017.1625739,word2010
30012017.1625739,word2007
46673466.1625741440,excelformulas
46673466.1625741440,excel
7812361.1625743711,excel
7812361.1625743711,word
41808208.16257442,google-classroom
41808208.16257442,thenow
32087890.1624213725,word2010
32087890.1624213725,excel2010
26086422.1625748446,word2010
26086422.1625748446,word2016
21525134.162574895,internetbasics
21525134.162574895,email101
50629861.162575185,access2016
50629861.162575185,excel2016
19081342.162575513,internetbasics
19081342.162575513,googledriveanddocs
31131541.1625755890,excel2013
31131541.1625755890,access2016
48453491.16257572,excel
48453491.16257572,powerpoint
20007870.1625760166,access2007
20007870.1625760166,access2010
20007870.1625760166,access2013
20007870.1625760166,access2016
38798597.16257609,word
38798597.16257609,excelxp
972881.1625762113,excelxp
972881.1625762113,excel2016
6550314.162576316,excelformulas
6550314.162576316,microsoft-playlist-lessons
24971680.162576392,computerbasics
24971680.162576392,grammar
24971680.162576392,additionsubtraction
24971680.162576392,problem-solving-and-decision-making
15750823.16257682,info
15750823.16257682,excel2016
37589536.1625768939,word2016
37589536.1625768939,business-communication
20970567.16257693,computerbasics
20970567.16257693,word2010
9351763.1625702400,basic-computer-skills
9351763.1625702400,googledocuments
9351763.1625702400,iphonebasics
42200011.1625772356,computerbasics
42200011.1625772356,typing
2119446.1625774125,word
2119446.1625774125,word2013
33069463.1625775674,basic-computer-skills
33069463.1625775674,computerbasics
33069463.1625775674,info
33069463.1625775674,problem-solving-and-decision-making
33069463.1625775674,email101
33069463.1625775674,beyondemail
33069463.1625775674,word-tips
33069463.1625775674,word
33069463.1625775674,beginning-a-new-career
3622439.1625780978,computerbasics
3622439.1625780978,onedrive
46852842.162577525,moneybasics
46852842.162577525,algebra-topics
46852842.162577525,readingactivities
46852842.162577525,careers-without-college
10973109.1625782923,using-the-web-to-get-stuff-done
10973109.1625782923,search-better-2018
10973109.1625782923,digital-media-literacy
10973109.1625782923,internet-tips
10973109.1625782923,excelformulas
10973109.1625782923,chrome
10973109.1625782923,techsavvy
10973109.1625782923,problem-solving-and-decision-making
10973109.1625782923,useinformationcorrectly
10973109.1625782923,internetsafety
10973109.1625782923,googledriveanddocs
4973113.162578513,computerbasics
4973113.162578513,typing
33650144.1625785422,googleslides
33650144.1625785422,googlespreadsheets
11062236.1625555568,computerbasics
11062236.1625555568,email101
11062236.1625555568,word
11062236.1625555568,powerpoint
28780562.1625795132,word
28780562.1625795132,powerpoint2016
39513325.16257966,googledriveanddocs
39513325.16257966,wordxp
39513325.16257966,word2003
39513325.16257966,word
39513325.16257966,word2016
31106661.162579753,computerbasics
31106661.162579753,internetbasics
48646487.16257988,word
48646487.16257988,windows10
37210581.1625800362,access2010
37210581.1625800362,powerpoint2016
47244350.1625801768,internetsafety
47244350.1625801768,computerbasics
42817265.16258077,word2016
42817265.16258077,word
2475918.162580987,computerbasics
2475918.162580987,typing
5345039.16258099,googledriveanddocs
5345039.16258099,word2013
54081854.1625810027,excelformulas
54081854.1625810027,powerpoint2016
6066383.1625810628,wordxp
6066383.1625810628,powerpoint2003
6066383.1625810628,powerpointxp
6066383.1625810628,powerpoint
6066383.1625810628,powerpoint2000
6066383.1625810628,powerpoint2013
6066383.1625810628,powerpoint2010
49003387.16258112,excelformulas
49003387.16258112,powerpoint2016
30208294.162581246,additionsubtraction
30208294.162581246,grammar
30208294.162581246,typing
30208294.162581246,windows10
30208294.162581246,writing-skills
30208294.162581246,beginning-graphic-design
30208294.162581246,imageediting101
8752569.1625813032,excel2016
8752569.1625813032,excelformulas
40315151.1625814654,computerbasics
40315151.1625814654,wordxp
24282722.162581705,thenow
24282722.162581705,info
1343931.1625820943,internetbasics
1343931.1625820943,multiplicationdivision
25218203.162582133,computerbasics
25218203.162582133,thenow
45850619.16258224,excel-tips
45850619.16258224,excel2013
50381808.162582934,wordxp
50381808.162582934,word
57136152.16258373,excel
57136152.16258373,excel2016
57136152.16258373,windowsbasics
57136152.16258373,macosbasics
57136152.16258373,imageediting101
57136152.16258373,info
53896566.1625838513,word2016
53896566.1625838513,info
19345065.1625843474,info
19345065.1625843474,design-in-the-world-around-us
19345065.1625843474,creativity
19345065.1625843474,beginning-graphic-design
19345065.1625843474,search-better-2018
19345065.1625843474,internetsafety
19345065.1625843474,problem-solving-and-decision-making
19345065.1625843474,typing
19345065.1625843474,adapting-to-change
5547729.162584449,computer-science
5547729.162584449,excel
5547729.162584449,excel-tips
5547729.162584449,onedrive
5547729.162584449,googledriveanddocs
5547729.162584449,googledocuments
5547729.162584449,resumewriting
31602180.156139165,excel2016
31602180.156139165,word2016
45891252.1625851725,word
45891252.1625851725,dropbox
45891252.1625851725,onedrive
45891252.1625851725,computerbasics
873433.1625853843,basic-computer-skills
873433.1625853843,computerbasics
44288640.16258583,powerpoint
44288640.16258583,access
54824743.16258598,windows10
54824743.16258598,imageediting101
12455397.1625874945,computerbasics
12455397.1625874945,internetbasics
12455397.1625874945,email101
12455397.1625874945,windowsbasics
12455397.1625874945,word
12455397.1625874945,excel
12455397.1625874945,excel2016
12455397.1625874945,powerpoint
12455397.1625874945,facebook101
39640545.1625880363,computerbasics
39640545.1625880363,search-better-2018
39640545.1625880363,windowsbasics
39640545.1625880363,word
1202509.1625880876,powerpoint2010
1202509.1625880876,powerpoint
1202509.1625880876,powerpoint2016
1202509.1625880876,powerpoint2013
1202509.1625880876,powerpointxp
1202509.1625880876,excelxp
1202509.1625880876,excel2013
1202509.1625880876,excel2016
1202509.1625880876,excelformulas
35217248.162588485,powerpoint2013
35217248.162588485,word2016
14540120.162588498,word2016
14540120.162588498,word
6141232.162588922,word2007
6141232.162588922,excel2007
6624519.1625890033,excel
6624519.1625890033,excelformulas
39913495.1625892075,computerbasics
39913495.1625892075,windowsbasics
39913495.1625892075,internet-tips
39913495.1625892075,using-the-web-to-get-stuff-done
33627035.1625892194,computerbasics
33627035.1625892194,word2010
17537268.1625893425,excel2013
17537268.1625893425,powerpoint2016
53241733.16258994,photoshopbasics
53241733.16258994,online-education
45535353.16259139,word
45535353.16259139,excel2016
16538067.16259142,jobsearchandnetworking
16538067.16259142,workplacebasics
30262169.162591532,excel2016
30262169.162591532,excel2010
22393584.1625918083,chrome
22393584.1625918083,word2016
444500.1625919601,excel2016
444500.1625919601,linkedin
444500.1625919601,instagram
20271341.162592825,word
20271341.162592825,access
51125679.16259306,computerbasics
51125679.16259306,mousetutorial
42142298.1625934948,excel
42142298.1625934948,powerpoint
45411995.16259375,excel-tips
45411995.16259375,excel
44014877.1625943204,word2016
44014877.1625943204,word
25744272.1625951674,access2016
25744272.1625951674,excel2010
19736356.1625958366,useinformationcorrectly
19736356.1625958366,internetsafety
47089122.16259677,excel
47089122.16259677,moneybasics
16311178.1625969464,googledriveanddocs
16311178.1625969464,internetsafety
16311178.1625969464,online-money-tips
16311178.1625969464,coverletters
50681907.16259711,excel2016
50681907.16259711,outlook2010
32406074.1625974529,excelformulas
32406074.1625974529,excel
3270640.162598552,windowsbasics
3270640.162598552,basic-computer-skills
14042509.162598707,internetbasics
14042509.162598707,basic-computer-skills
14042509.162598707,word
25596872.1625988991,windows8
25596872.1625988991,word2007
35742730.16259905,excelformulas
35742730.16259905,excel2016
24185665.162574638,computerbasics
24185665.162574638,basic-computer-skills
25447666.16259923,word
25447666.16259923,info
38350273.1625993036,word2016
38350273.1625993036,excelxp
38350273.1625993036,powerpoint2003
29203773.16259995,computer-programming-basics
29203773.16259995,info
4536766.1626014450,excel2013
4536766.1626014450,powerpoint2000
34744911.16260164,excelformulas
34744911.16260164,photoshopbasics
34744911.16260164,excel
34744911.16260164,word
47794909.16260189,excel2003
47794909.16260189,excel2016
18000807.1624915483,computerbasics
18000807.1624915483,typing
18000807.1624915483,onedrive
18000807.1624915483,techsavvy
33761975.1626024771,computerbasics
33761975.1626024771,ipadbasics
2428158.1625958276,basic-computer-skills
2428158.1625958276,computerbasics
38684486.16258652,excel2016
38684486.16258652,excel2013
38684486.16258652,word2013
24553852.1626031135,google-tips
24553852.1626031135,computerbasics
1098246.1626048546,word2016
1098246.1626048546,coverletters
11417232.1626052731,word2013
11417232.1626052731,word
30425226.1626057098,typing
54286165.16260615,email101
54286165.16260615,windowsbasics
13570913.1626062600,excel2013
13570913.1626062600,excelformulas
48755852.16260681,excel
48755852.16260681,word
51533271.1626069213,onedrive
51533271.1626069213,windowsbasics
51533271.1626069213,osxbasics
39565371.1626073301,computerbasics
39565371.1626073301,powerpoint2000
46945096.16260745,powerpointxp
46945096.16260745,powerpoint2000
14404285.162607662,excel
14404285.162607662,info
23044055.16260884,excel2016
23044055.16260884,excelformulas
3137385.162608924,computerbasics
3137385.162608924,macosbasics
4275946.1626091985,excel2016
4275946.1626091985,excel2010
18062630.1626094923,computerbasics
18062630.1626094923,basic-computer-skills
29487454.1626095450,internetbasics
29487454.1626095450,word2007
39034875.16261004,excel-tips
39034875.16261004,excel2013
8691218.162610678,beginning-a-new-career
8691218.162610678,careerplanningandsalary
22208682.1626107092,communicationskills
22208682.1626107092,jobsuccess
31937338.1626108,excel2013
31937338.1626108,excelformulas
43882940.162610956,powerpoint-tips
43882940.162610956,powerpoint2013
4827282.1626110058,excel-tips
4827282.1626110058,grammar
4827282.1626110058,readingactivities
33282026.16261108,computerbasics
33282026.16261108,basic-computer-skills
33282026.16261108,windowsbasics
39223203.16261111,computerbasics
39223203.16261111,windows10
37423336.162611134,excelformulas
37423336.162611134,excel2016
36080934.16261141,google-meet
36080934.16261141,word2016
43266254.1626120435,computerbasics
43266254.1626120435,iphonebasics
48459655.1623631085,computerbasics
48459655.1623631085,powerpoint2016
55759118.1626135987,googledriveanddocs
55759118.1626135987,google-forms
55759118.1626135987,googlespreadsheets
880225.1626138102,basic-computer-skills
880225.1626138102,internetsafety
52361423.1626140144,computerbasics
52361423.1626140144,mousetutorial
44226603.1626141603,excelxp
44226603.1626141603,excel2010
27267385.162614234,excelxp
27267385.162614234,powerpoint2003
429306.1626145345,word2007
429306.1626145345,word2016
37987412.1626145422,word2016
37987412.1626145422,word
37987412.1626145422,powerpoint
11605520.1626147669,jobsearchandnetworking
11605520.1626147669,resumewriting
26350831.162614968,excel
26350831.162614968,chrome
19920842.1626155541,word
19920842.1626155541,word2007
22356567.1626158116,google-meet
22356567.1626158116,instagram
22356567.1626158116,mobile-device-tips
22356567.1626158116,excel
12793676.1626153696,onedrive
12793676.1626153696,computerbasics
1681756.162615867,excel
1681756.162615867,powerpoint
5414537.1626158668,excel2010
5414537.1626158668,excelformulas
10340558.1626162289,word
10340558.1626162289,excel
11165072.1626163742,percents
11165072.1626163742,computerbasics
11165072.1626163742,info
11165072.1626163742,ged-prep-resources
31605398.162616704,word2010
31605398.162616704,prezi
8729094.1626165786,excel
8729094.1626165786,info
7681458.1626230177,word2010
7681458.1626230177,excel2013
40418232.16261808,googledocuments
40418232.16261808,googlespreadsheets
33966341.162618645,mousetutorial
33966341.162618645,computerbasics
33966341.162618645,internetbasics
33966341.162618645,chrome
33966341.162618645,firefox
33966341.162618645,windowsbasics
33966341.162618645,onedrive
33966341.162618645,internetsafety
33966341.162618645,techsavvy
33966341.162618645,word2016
15370127.1625756298,info
15370127.1625756298,techsavvy
43045833.1626191802,powerpoint
43045833.1626191802,techsavvy
23874107.16261923,basic-computer-skills
23874107.16261923,computerbasics
6608764.1626192342,word2016
6608764.1626192342,word2013
56038954.16261973,computerbasics
56038954.16261973,windows10
25824337.1626197644,word2016
25824337.1626197644,excel
22780207.1626201110,windows10
22780207.1626201110,powerpoint2010
22780207.1626201110,gmail
31463295.1626202183,word2016
31463295.1626202183,computerbasics
10182580.1626205066,beginning-a-new-career
10182580.1626205066,problem-solving-and-decision-making
44996113.1626205360,onedrive
44996113.1626205360,osxbasics
44996113.1626205360,techsavvy
44996113.1626205360,internetsafety
44996113.1626205360,blogbasics
44996113.1626205360,wordpress-resources
44996113.1626205360,meetup
13635888.162619345,resumewriting
13635888.162619345,excelformulas
36408184.16262181,basic-computer-skills
36408184.16262181,mousetutorial
4749989.1626106216,excel
4749989.1626106216,word
4749989.1626106216,communicationskills
4749989.1626106216,business-communication
4749989.1626106216,beginning-graphic-design
4749989.1626106216,email101
50745870.16262254,excel2016
50745870.16262254,excel
50745870.16262254,access
50745870.16262254,access2016
36101896.1626227292,word
36101896.1626227292,word2013
47937593.162622906,googledocuments
47937593.162622906,basic-computer-skills
3971659.1626236519,excel2013
3971659.1626236519,excel
19105096.162624363,mousetutorial
19105096.162624363,excel2016
51310023.162625186,googledriveanddocs
51310023.162625186,computerbasics
51310023.162625186,technology-buying-guide
51310023.162625186,internetsafety
51310023.162625186,excelformulas
51310023.162625186,computer-science
51310023.162625186,buying-computers
48649103.1570260721,gcfteacherguides
48649103.1570260721,computerbasics
22500813.162626028,word2013
22500813.162626028,word
9342246.1626260938,access2010
9342246.1626260938,access2016
9342246.1626260938,access
36913004.16262647,word2016
36913004.16262647,basic-computer-skills
36938080.1626049302,info
36938080.1626049302,excel2016
49743246.16262676,excel2013
49743246.16262676,windowsbasics
49743246.16262676,word2010
49743246.16262676,word
49743246.16262676,access2016
49743246.16262676,beyondemail
49743246.16262676,excel2016
49743246.16262676,access
49743246.16262676,access2013
16092885.162627287,word
16092885.162627287,excel
7008799.162627369,computerbasics
7008799.162627369,writing-skills
50543274.16262771,jobsearchandnetworking
50543274.16262771,resumewriting
50543274.16262771,workplacebasics
50543274.16262771,communicationskills
50543274.16262771,learning-tips
50543274.16262771,problem-solving-and-decision-making
50543274.16262771,adapting-to-change
50543274.16262771,careers-without-college
50543274.16262771,jobsuccess
44181374.1626278500,internetbasics
44181374.1626278500,gcfteacherguides
51191899.1626279040,mousetutorial
51191899.1626279040,word
21141504.162628558,info
21141504.162628558,email101
21141504.162628558,search-better-2018
21141504.162628558,techsavvy
21141504.162628558,gmail
21141504.162628558,computerbasics
21141504.162628558,problem-solving-and-decision-making
21141504.162628558,facebook101
21141504.162628558,instagram
43642916.1626290966,word-tips
43642916.1626290966,excel2013
29268223.1626293944,powerpoint
29268223.1626293944,word2016
29268223.1626293944,googledocuments
52900166.1624557715,facebook-iphone
52900166.1624557715,youtube
52900166.1624557715,twitter
52900166.1624557715,canva
8273811.1626302678,googlespreadsheets
8273811.1626302678,internetbasics
21747556.1626307158,computerbasics
21747556.1626307158,excel2016
21747556.1626307158,word2016
21747556.1626307158,word2007
21747556.1626307158,word2003
21747556.1626307158,excelxp
21747556.1626307158,internetexplorer
20652071.162630785,word2016
20652071.162630785,word2013
10190052.1626311278,word2010
10190052.1626311278,wordxp
37269019.1626319024,googleaccount
37269019.1626319024,business-communication
13807520.162632054,word
13807520.162632054,word2010
38193795.16263245,grammar
38193795.16263245,resumewriting
15556238.1625984777,powerpoint2010
15556238.1625984777,powerpoint2016
7373451.162633238,excelformulas
7373451.162633238,typing
7373451.162633238,chrome
7373451.162633238,techsavvy
8891468.1626332489,percents
8891468.1626332489,info
8891468.1626332489,excel
115436.1626339572,excel
115436.1626339572,percents
23960760.162634283,wordxp
23960760.162634283,powerpoint2003
11271591.1626344797,word
11271591.1626344797,excel
12332328.162634498,powerpoint2016
12332328.162634498,powerpoint
42819899.16262602,word2013
42819899.16262602,word2016
8912600.1626347004,wordxp
8912600.1626347004,word-tips
35811907.1626347339,windows7
35811907.1626347339,windowsbasics
53380654.16263529,word2016
53380654.16263529,excel2016
49369757.162635535,excel2007
49369757.162635535,powerpoint2016
28862690.1626356,interviewingskills
28862690.1626356,info
28862690.1626356,moneybasics
40883921.162636004,word2016
40883921.162636004,excel2016
30367067.16263601,windowsbasics
30367067.16263601,windows7
30367067.16263601,outlook2010
29885047.162636228,word2016
29885047.162636228,excel2016
38812705.16263682,word
38812705.16263682,windows10
9887306.1626368689,workplacebasics
9887306.1626368689,learning-tips
9887306.1626368689,moneybasics
9887306.1626368689,communicationskills
9887306.1626368689,careerplanningandsalary
9887306.1626368689,jobsuccess
9887306.1626368689,careers-without-college
9887306.1626368689,jobsearchandnetworking
9887306.1626368689,business-communication
15936346.1626369729,excel-tips
15936346.1626369729,access
15936346.1626369729,email101
18446767.1608617249,windowsbasics
18446767.1608617249,word2010
37355942.1626380355,word2016
37355942.1626380355,windows10
37355942.1626380355,email101
37355942.1626380355,windowsbasics
37355942.1626380355,internetsafety
37355942.1626380355,gmail
37355942.1626380355,word
32167248.1626380356,word2016
32167248.1626380356,windows10
32167248.1626380356,email101
32167248.1626380356,outlook2010
32167248.1626380356,gmail
32167248.1626380356,word
32167248.1626380356,powerpoint2016
8623684.1625752094,onedrive
8623684.1625752094,computerbasics
8623684.1625752094,techsavvy
24689229.162638452,jobsearchandnetworking
24689229.162638452,interviewingskills
11030254.1626387120,google-classroom
11030254.1626387120,word
11030254.1626387120,excel
11030254.1626387120,powerpoint
45062115.1626387204,onedrive
45062115.1626387204,techsavvy
51466032.1626395245,word-tips
51466032.1626395245,word2010
26666882.1622986371,internetsafetyforkids
26666882.1622986371,computerbasics
18136489.162640624,word
18136489.162640624,word-tips
18136489.162640624,excel
18136489.162640624,percents
18136489.162640624,powerpoint
18136489.162640624,access
18136489.162640624,computerbasics
18136489.162640624,excel2016
4108210.1626411104,word2010
4108210.1626411104,googleslides
4108210.1626411104,word2016
4108210.1626411104,basic-html
4108210.1626411104,word
4108210.1626411104,powerpoint2016
4108210.1626411104,imageediting101
11239905.1626416475,powerpoint2016
11239905.1626416475,business-communication
25747371.162641726,word
25747371.162641726,additionsubtraction
24504648.1626418288,word2016
24504648.1626418288,excel2016
35769304.16264372,basic-html
35769304.16264372,additionsubtraction
31525927.162644014,word2010
31525927.162644014,word2016
23610141.162644196,info
23610141.162644196,moneybasics
27758419.16261828,word2016
27758419.16261828,fractions
12689977.1626446389,excel2016
12689977.1626446389,powerpoint
3686049.1626447327,excel2000
3686049.1626447327,excel2016
3686049.1626447327,excelformulas
40144839.1626453063,computerbasics
40144839.1626453063,basic-computer-skills
40144839.1626453063,wordxp
24447171.162645567,resumewriting
24447171.162645567,info
24447171.162645567,interviewingskills
32663582.1626286150,resumewriting
32663582.1626286150,typing
2990378.162646524,excel2016
2990378.162646524,excelformulas
15959949.162630187,google-maps
15959949.162630187,imageediting101
15959949.162630187,beginning-graphic-design
15959949.162630187,typing
17390815.162648734,computer-science
17390815.162648734,mousetutorial
9864305.1626490605,jobsuccess
9864305.1626490605,jobsearchandnetworking
48917972.1626499029,word2013
48917972.1626499029,excel2013
29294386.1626500400,word2010
29294386.1626500400,powerpointxp
798849.1626503839,word
798849.1626503839,excel
35844098.1626505014,excel2013
35844098.1626505014,excelformulas
35844098.1626505014,excel2016
35844098.1626505014,word
17558450.16265192,excel2016
17558450.16265192,excel
10945497.162652008,computerbasics
10945497.162652008,word2016
56386114.16265295,googlespreadsheets
56386114.16265295,excelformulas
49788517.1626529508,word
49788517.1626529508,excel
32025558.1626530166,word2016
32025558.1626530166,word
32025558.1626530166,word2010
35671846.1626531568,powerpoint2016
35671846.1626531568,powerpoint2013
48702865.16265327,excel2016
48702865.16265327,excelformulas
45766767.1626532736,windows8
45766767.1626532736,windows7
14010232.162653284,excel2010
14010232.162653284,excel2016
31487807.1623428149,windows10
31487807.1623428149,googledriveanddocs
9351763.1626480000,iphonebasics
31574605.162655573,info
31574605.162655573,techsavvy
9703201.162655642,careerplanningandsalary
9703201.162655642,beginning-a-new-career
43749388.162656374,email101
43749388.162656374,gmail
24691621.1626572535,googleaccount
24691621.1626572535,info
1632041.1626586706,word2010
1632041.1626586706,windowsbasics
44974319.1626596802,email101
44974319.1626596802,gmail
19550965.162659887,windows10
19550965.162659887,computerbasics
19550965.162659887,linux-mint-resources
19550965.162659887,ubuntu-linux-resources
19550965.162659887,windowsbasics
19550965.162659887,internetbasics
19550965.162659887,edge
10019980.1626599637,powerpoint2016
10019980.1626599637,beginning-graphic-design
25525983.16266074,excelformulas
25525983.16266074,excel2013
5167836.162661184,word
5167836.162661184,excel
32180971.1626612928,excelxp
32180971.1626612928,internetexplorer
41743109.16266132,beginning-graphic-design
37504166.1626617696,excelformulas
37504166.1626617696,access
37504166.1626617696,excel-tips
16853857.1626619436,excel
16853857.1626619436,excel2016
36819572.1626619706,windows7
36819572.1626619706,windows10
36819572.1626619706,computerbasics
36819572.1626619706,powerpoint2016
8458486.16266255,grammar
8458486.16266255,info
29314322.162662946,wordxp
29314322.162662946,windows98
30686937.1626629463,word
30686937.1626629463,excel2013
41267593.1626630338,word2016
41267593.1626630338,word2013
48236096.1626654,word
48236096.1626654,access
6146618.1626654046,computerbasics
6146618.1626654046,typing
12629356.1626654326,word2016
12629356.1626654326,microsoftaccount
330177.1626658700,powerpoint
330177.1626658700,powerpoint2016
330177.1626658700,googleslides
330177.1626658700,powerpoint2000
330177.1626658700,googledocuments
330177.1626658700,powerpoint2010
330177.1626658700,powerpoint2013
19630895.1626664018,word
19630895.1626664018,excel
7857161.162666456,online-money-tips
7857161.162666456,word2010
30108474.1626670229,computerbasics
30108474.1626670229,techsavvy
38256405.1626670395,internetexplorer
38256405.1626670395,word2016
10133140.1626674916,windowsbasics
10133140.1626674916,imageediting101
6237912.1626677696,computerbasics
6237912.1626677696,word2016
49755097.16266816,wordxp
49755097.16266816,word2003
23857233.1626682809,basic-html
23857233.1626682809,computerbasics
23857233.1626682809,word
23857233.1626682809,photoshopbasics
23857233.1626682809,search-better-2018
23857233.1626682809,canva
25127857.1626676816,excel2013
25127857.1626676816,word2013
4267173.1626686736,access2016
4267173.1626686736,access2010
33911830.1626687522,google-classroom
33911830.1626687522,google-meet
32562742.162665833,email101
32562742.162665833,gcfteacherguides
32562742.162665833,info
32562742.162665833,powerpoint
23311967.1626690389,excel2003
23311967.1626690389,excel2010
23311967.1626690389,excel2013
23311967.1626690389,powerpointxp
23311967.1626690389,word
23311967.1626690389,word2016
19560406.16267008,business-communication
36067466.16240261,useinformationcorrectly
36067466.16240261,internetsafety
52349707.162670374,computerbasics
52349707.162670374,mousetutorial
15697900.1626712997,info
15697900.1626712997,additionsubtraction
15697900.1626712997,multiplicationdivision
15697900.1626712997,fractions
15697900.1626712997,decimals
15697900.1626712997,algebra-topics
45879711.1626720686,googlespreadsheets
45879711.1626720686,googledocuments
54614042.1626725440,google-tips
54614042.1626725440,googledocuments
44063051.16267282,computerbasics
44063051.16267282,typing
44410655.1626733067,powerpoint
44410655.1626733067,techsavvy
37957147.1626736300,access2016
37957147.1626736300,techsavvy
3273254.1626742175,word
3273254.1626742175,excel
31833692.1626747693,computerbasics
31833692.1626747693,windowsbasics
31833692.1626747693,windows8
31833692.1626747693,windows10
31833692.1626747693,internetbasics
31833692.1626747693,searchbetter
24199998.1626749444,excel2016
24199998.1626749444,excelformulas
2393305.162675126,algebra-topics
2393305.162675126,computer-science
7442164.1626759244,powerpoint-tips
7442164.1626759244,powerpoint2013
18829525.162599888,basic-computer-skills
18829525.162599888,wordxp
29958788.1626764280,computerbasics
29958788.1626764280,excel2013
30191441.16267669,excel2016
30191441.16267669,powerpointxp
55742665.1626777281,computerbasics
55742665.1626777281,computer-science
55742665.1626777281,word
55742665.1626777281,internetbasics
41155361.1626778499,computerbasics
41155361.1626778499,basic-computer-skills
11098014.162678676,grammar
11098014.162678676,readingactivities
11098014.162678676,mousetutorial
26383182.1626791219,coverletters
26383182.1626791219,word
26383182.1626791219,freelance-work
26383182.1626791219,problem-solving-and-decision-making
656867.1626791504,word
656867.1626791504,excel
27732100.1626792324,internet-tips
27732100.1626792324,internetbasics
38919845.16268037,word-tips
38919845.16268037,excel2013
41071019.1626804118,quickbooks-resources
41071019.1626804118,computer-science
50897038.1626805523,mousetutorial
50897038.1626805523,basic-computer-skills
50897038.1626805523,jobapplications
50897038.1626805523,jobsearchandnetworking
3492259.1626810030,internetbasics
3492259.1626810030,chrome
3492259.1626810030,computerbasics
15446140.1626552527,computerbasics
15446140.1626552527,internetbasics
41698440.1626810768,excel2016
41698440.1626810768,excel2010
6120552.1626814398,computerbasics
6120552.1626814398,jobsearchandnetworking
33412592.162681703,mousetutorial
33412592.162681703,typing
33412592.162681703,basic-computer-skills
43622994.16268177,techsavvy
43622994.16268177,windowsbasics
16829921.16268191,word2013
16829921.16268191,excel-tips
6588970.1626822045,windowsbasics
6588970.1626822045,windows10
25266625.1626738623,search-better-2018
25266625.1626738623,email101
18996650.1626823246,powerpoint2016
18996650.1626823246,access2013
38364572.1626837388,powerpoint2016
38364572.1626837388,powerpoint2013
31950332.1626838237,powerpointxp
31950332.1626838237,powerpoint2016
31950332.1626838237,powerpoint2003
51294740.1626839152,computerbasics
51294740.1626839152,internetsafety
52638713.1626845871,computer-science
52638713.1626845871,typing
50623691.1626856303,computerbasics
50623691.1626856303,windowsbasics
15812123.162685785,word
15812123.162685785,excel
6897071.162686958,canva
6897071.162686958,excel
11920759.1626874977,computerbasics
11920759.1626874977,windowsbasics
11920759.1626874977,techsavvy
11920759.1626874977,onedrive
8683643.1626876969,beginning-a-new-career
8683643.1626876969,internetsafety
8683643.1626876969,word
8683643.1626876969,excel
8683643.1626876969,resumewriting
8683643.1626876969,dropbox
8683643.1626876969,onedrive
39402646.1626877988,word2007
39402646.1626877988,excel2007
21758035.1626896940,business-communication
21758035.1626896940,coverletters
52732030.1620619635,word-tips
52732030.1620619635,excel
33779669.16268201,osxbasics
33779669.16268201,macosbasics
1977677.1626903592,googleaccount
1977677.1626903592,google-tips
4758561.16269132,word2016
4758561.16269132,excel2016
1633034.1626924432,excel2013
1633034.1626924432,excelxp
9151147.1626851933,googlespreadsheets
9151147.1626851933,googledriveanddocs
9151147.1626851933,excel
54962767.16269317,info
54962767.16269317,word
54962767.16269317,excel
15414099.162693508,access2013
15414099.162693508,access2010
54147694.1626962,word
54147694.1626962,excel
17551126.1626939912,word
17551126.1626939912,word2007
1883429.1626943424,excel2013
1883429.1626943424,excel2016
35516255.162694626,word
35516255.162694626,word2010
35516255.162694626,wordxp
35516255.162694626,word2007
35516255.162694626,word2016
35516255.162694626,excelformulas
35516255.162694626,access2013
48592493.16269489,gmail
48592493.16269489,googleaccount
28446286.16269529,computerbasics
28446286.16269529,info
28446286.16269529,internetbasics
